x,y,Bx,By
6.4,3,-0.3073295770577443,70.59993733168251
6.5,3,-0.3020641611108899,71.2140183654974
6.6,3,-0.2967987451640355,71.82809939931225
6.700000000000001,3,-0.2915333292171811,72.44218043312714
6.800000000000001,3,-0.2928172257819142,73.90345552109123
6.9,3,-0.3002381294701031,76.15859041282386
7,3,-0.3076590331582919,78.41372530455648
7.1,3,-0.3150799368464807,80.6688601962891
7.200000000000001,3,-0.3225008405346697,82.92399508802177
7.300000000000001,3,-0.3299217442228586,85.17912997975441
7.4,3,-0.3373426479110475,87.43426487148702
7.5,3,-18.77780897377361,89.76982764948473
7.600000000000001,3,-21.80659748183517,94.49966673400351
7.700000000000001,3,-24.83538598989661,99.2295058185221
7.800000000000001,3,-27.86417449795809,103.9593449030408
7.9,3,-31.51734093879056,109.8037845659291
8,3,-36.69452663488667,118.3688084362474
8.100000000000001,3,-41.8717123309829,126.9338323065658
8.200000000000001,3,-47.04889802707901,135.4988561768841
8.300000000000001,3,-56.11279625618422,147.1785909258402
8.4,3,-68.37282939283243,161.4196255089136
8.5,3,-88.26672337395087,180.6036946608963
8.600000000000001,3,-111.7892529155425,202.1373574692068
8.700000000000001,3,-156.7833007355104,229.8476585020122
8.800000000000001,3,-232.1385958632199,264.8462986999404
8.9,3,-346.4521874198984,307.7393468995619
9,3,-1152.074168382932,-87.25360141609693
9.100000000000001,3,-340.5886200530428,-269.9109296313258
9.200000000000001,3,-204.5550702122584,-230.2051972759907
9.300000000000001,3,-138.7715092858345,-200.4904390293138
9.4,3,-101.7812854646921,-168.6788245424353
9.5,3,-75.62706466080304,-146.2745425908218
9.600000000000001,3,-50.46700549887933,-130.8658639952915
9.700000000000001,3,-40.99512986771929,-120.8110530829207
9.800000000000001,3,-35.62927582910518,-104.7466095445191
9.9,3,-30.26342179049087,-88.6821660061169
10,3,-25.67455999034675,-77.302888635928
10.1,3,-22.12423648693036,-72.1858675037212
10.2,3,-18.573912983514,-67.06884637151444
10.3,3,-15.02358948009768,-61.95182523930779
10.4,3,-11.47326597668132,-56.83480410710098
10.5,3,-8.854946292523588,-51.61360621142109
10.6,3,-8.663442977926653,-48.64066212177389
10.7,3,-8.041285012740698,-46.28597017130601
10.8,3,-7.379283338097032,-43.89170208148938
10.9,3,-6.614277679744924,-41.3951217303866
11,3,-5.849272021392823,-38.89854137928388
11.1,3,-5.084266363040705,-36.40196102818108
11.2,3,-4.319260704688591,-33.90538067707833
11.3,3,-4.243434058924273,-32.01116654230562
11.4,3,-4.298470767345748,-30.23133149058281
11.5,3,-4.353507475767219,-28.45149643885991
11.6,3,-4.408544184188697,-26.67166138713708
11.7,3,-4.463580892610182,-24.89182633541429
11.8,3,-4.022984681087732,-23.94935119732065
11.9,3,-3.542129726667426,-23.07489223837749
12,3,-3.061274772247141,-22.20043327943441
12.1,3,-2.580419817826845,-21.32597432049131
12.2,3,-2.472525303910854,-20.45088703800203
12.3,3,-2.517989362316628,-19.57554139352155
12.4,3,-2.563453420722401,-18.70019574904107
12.5,3,-2.549693035928442,-17.93037427706287
12.6,3,-2.389985035965565,-17.42059748406046
12.7,3,-2.23027703600269,-16.91082069105807
12.8,3,-2.070569036039819,-16.4010438980557
12.9,3,-1.910861036076953,-15.89126710505335
13,3,-1.75115303611408,-15.38149031205095
13.1,3,-1.591445036151205,-14.87171351904856
13.2,3,-1.43173703618833,-14.36193672604617
13.3,3,-1.272029036225457,-13.85215993304378
13.4,3,-1.270761159977693,-13.45500508068673
13.5,3,-1.23269139651969,-13.08152903902337
13.6,3,-1.194621633061688,-12.70805299736002
13.7,3,-1.156551869603686,-12.33457695569665
13.8,3,-1.118482106145687,-11.96110091403331
13.9,3,-1.080412342687682,-11.58762487236994
14,3,-1.042342579229683,-11.2141488307066
14.1,3,-1.004272815771684,-10.84067278904326
-2,3.1,0.8231675202710802,-10.90913943072585
-1.9,3.1,0.8742017102608225,-11.24539159164819
-1.8,3.1,0.8414045698038061,-11.66362090868783
-1.7,3.1,0.8086074293467891,-12.08185022572749
-1.6,3.1,0.77581028888977,-12.50007954276714
-1.5,3.1,0.7430131484327511,-12.91830885980678
-1.4,3.1,0.7102160079757344,-13.33653817684644
-1.3,3.1,0.6774188675187155,-13.75476749388608
-1.2,3.1,0.6446217270616986,-14.17299681092573
-1.1,3.1,0.6118245866046795,-14.59122612796538
-1,3.1,0.658348199119994,-15.01161813255876
-0.8999999999999999,3.1,0.8248842570962723,-15.43528228740747
-0.7999999999999998,3.1,0.7281109374572684,-16.22594389050159
-0.7,3.1,0.6097695049344064,-17.04666687030599
-0.5999999999999999,3.1,0.4914280724115434,-17.86738985011041
-0.5,3.1,0.3730866398886809,-18.68811282991482
-0.3999999999999999,3.1,0.2547452073658201,-19.50883580971924
-0.2999999999999998,3.1,0.1364037748429572,-20.32955878952366
-0.2,3.1,0.01806234232009491,-21.15028176932808
-0.09999999999999987,3.1,-0.100279090202766,-21.97100474913249
0,3.1,-0.1487634408908803,-22.77770699185012
0.1000000000000001,3.1,0.4402379499887305,-23.45646200653664
0.2000000000000002,3.1,1.029239340868337,-24.13521702122315
0.3000000000000003,3.1,1.709518738295642,-25.59568315111292
0.4000000000000004,3.1,2.447540912339199,-27.5506623845512
0.5,3.1,3.18556308638274,-29.50564161798945
0.6000000000000001,3.1,3.616017876768888,-31.45549767714208
0.7000000000000002,3.1,2.93337187852885,-33.38681272824044
0.8000000000000003,3.1,2.250725880288803,-35.31812777933877
0.9000000000000004,3.1,1.568079882048767,-37.24944283043711
1,3.1,0.885433883808734,-39.18075788153546
1.1,3.1,1.312372050192213,-41.481498045085
1.2,3.1,3.177860929830514,-44.26118949142553
1.3,3.1,5.043349809468809,-47.04088093776611
1.4,3.1,6.908838689107102,-49.82057238410663
1.5,3.1,8.774327568745376,-52.60026383044716
1.6,3.1,10.63981644838367,-55.37995527678774
1.7,3.1,10.79933506448928,-60.20874930754033
1.8,3.1,8.69200490117847,-67.76033739377328
1.9,3.1,6.584674737867664,-75.31192548000624
2,3.1,8.921184466114344,-85.0790131758305
2.100000000000001,3.1,16.35994386257031,-97.38985411745327
2.2,3.1,23.79870325902629,-109.7006950590763
2.3,3.1,27.32201746225385,-123.6291160741278
2.4,3.1,31.25461399517624,-154.9939154613431
2.5,3.1,44.30759676517368,-175.4601928988634
2.600000000000001,3.1,57.36057953517133,-195.9264703363842
2.7,3.1,93.54759543276983,-255.8058965994686
2.800000000000001,3.1,175.1223626801854,-321.1644002578664
2.9,3.1,229.2892317763568,-417.0239849937685
3,3.1,307.6182291420807,-569.4869445914445
3.100000000000001,3.1,223.001824170138,454.5177240478838
3.2,3.1,148.3391440707427,339.6118436559555
3.300000000000001,3.1,96.65016449230309,271.8649935580656
3.4,3.1,65.55758535191585,227.9344652468655
3.5,3.1,39.03922484738572,199.0388976876009
3.600000000000001,3.1,29.98856870042088,170.7652547777692
3.7,3.1,20.58452458041097,153.6507909010294
3.800000000000001,3.1,14.08943567637978,138.0059779107202
3.9,3.1,8.93277026081128,128.753814069722
4,3.1,3.948498968118595,120.3250481685029
4.100000000000001,3.1,3.123923884282487,109.4637942122553
4.2,3.1,3.575702933368473,102.9505315545795
4.300000000000001,3.1,2.285408614761454,98.55368516173208
4.4,3.1,0.9084018907938621,94.16739241044596
4.5,3.1,-0.4686048331737299,89.78109965915985
4.600000000000001,3.1,-0.4894202970135813,87.49483199969683
4.7,3.1,-0.470405393353961,85.2584177974998
4.800000000000001,3.1,-0.4578285586059742,82.99874242959513
4.9,3.1,-0.4452517238579876,80.73906706169049
5,3.1,-0.432674889110001,78.47939169378584
5.100000000000001,3.1,-0.4200980543620142,76.21971632588118
5.2,3.1,-0.4075212196140275,73.96004095797653
5.300000000000001,3.1,-0.3984812837110827,72.49313142432806
5.4,3.1,-0.3932158677642292,71.87224847866068
5.5,3.1,-0.3879504518173757,71.2513655329933
5.600000000000001,3.1,-0.3826850358705222,70.63048258732592
5.7,3.1,-0.3774196199236686,70.00959964165854
5.800000000000001,3.1,-0.3721542039768151,69.38871669599115
5.9,3.1,-0.3711623402918478,68.76497852917002
6,3.1,-0.3744999485259428,68.13834778047547
6.1,3.1,-0.3481941636790024,68.73837144405547
6.200000000000001,3.1,-0.3324769444810279,69.34546947920583
6.300000000000001,3.1,-0.3272115285341735,69.95955051302072
6.4,3.1,-0.3219461125873191,70.57363154683557
6.5,3.1,-0.3166806966404646,71.18771258065046
6.6,3.1,-0.3114152806936102,71.80179361446531
6.700000000000001,3.1,-0.3061498647467557,72.41587464828019
6.800000000000001,3.1,-0.3074337613114889,73.87714973624429
6.9,3.1,-0.3148546649996777,76.13228462797692
7,3.1,-0.3222755686878666,78.38741951970954
7.1,3.1,-0.3296964723760554,80.64255441144216
7.200000000000001,3.1,-0.3371173760642444,82.89768930317483
7.300000000000001,3.1,-0.3445382797524332,85.15282419490745
7.4,3.1,-0.3341093335334013,87.42835748360923
7.5,3.1,-0.2820691674603095,89.79518070898354
7.600000000000001,3.1,0.1049182158039292,94.39221909783916
7.700000000000001,3.1,-0.5943990078245762,99.12205818235778
7.800000000000001,3.1,-1.293716231453082,103.8518972668764
7.9,3.1,-1.844165911557988,110.4427205753326
8,3.1,-4.06923572991687,120.4505985377492
8.100000000000001,3.1,-8.907289075871235,129.0156224080676
8.200000000000001,3.1,-13.29526305647019,139.0720052136755
8.300000000000001,3.1,-15.80202464688496,155.3618728737777
8.4,3.1,-24.2350666061091,169.8609308385761
8.5,3.1,-43.3177948655129,199.1930849413175
8.600000000000001,3.1,-55.81594130427471,225.1093566425258
8.700000000000001,3.1,-96.61650773143441,276.5435495848914
8.800000000000001,3.1,-147.6921517210886,340.4047979562055
8.9,3.1,-220.988357352292,456.1158044410067
9,3.1,-305.100505980959,601.0922970651749
9.100000000000001,3.1,-217.6707780829598,-415.0465924653248
9.200000000000001,3.1,-140.5331715065051,-311.5064521588714
9.300000000000001,3.1,-94.97653896602863,-245.7829924455416
9.4,3.1,-62.52887461662159,-211.916847164472
9.5,3.1,-38.1285606746825,-174.2274998360592
9.600000000000001,3.1,-33.79877372522972,-139.3458982311566
9.700000000000001,3.1,-33.25395688194192,-125.8807051050113
9.800000000000001,3.1,-27.88810284332779,-109.8162615666096
9.9,3.1,-22.5222488047135,-93.75181802820742
10,3.1,-17.28572740879179,-78.46723417435184
10.1,3.1,-13.7354039053754,-73.35021304214504
10.2,3.1,-10.18508040195904,-68.23319190993828
10.3,3.1,-6.634756898542717,-63.11617077773163
10.4,3.1,-3.355762164270248,-57.96882127945949
10.5,3.1,-5.067457205757735,-52.26362652603927
10.6,3.1,-5.705112330456549,-48.10033425807566
10.7,3.1,-5.082954365270595,-45.74564230760777
10.8,3.1,-4.460796400084682,-43.39095035713991
10.9,3.1,-3.838638434898738,-41.03625840667198
11,3.1,-3.216480469712816,-38.68156645620417
11.1,3.1,-2.594322504526888,-36.32687450573628
11.2,3.1,-2.487242080328525,-34.08799130638037
11.3,3.1,-2.676040340938087,-32.49326902982743
11.4,3.1,-2.685893910015405,-31.02021710095252
11.5,3.1,-2.740930618436877,-29.24038204922962
11.6,3.1,-2.795967326858356,-27.46054699750679
11.7,3.1,-2.851004035279839,-25.68071194578401
11.8,3.1,-2.769951945650223,-24.13079564964911
11.9,3.1,-2.289096991229918,-23.25633669070596
12,3.1,-1.808242036809631,-22.38187773176288
12.1,3.1,-1.762660805062952,-21.506685470573
12.2,3.1,-1.808124863468726,-20.63133982609251
12.3,3.1,-1.853588921874499,-19.75599418161202
12.4,3.1,-1.899052980280273,-18.88064853713154
12.5,3.1,-1.94451703868604,-18.00530289265101
12.6,3.1,-1.819015392024022,-17.43457834005169
12.7,3.1,-1.659307392061147,-16.92480154704931
12.8,3.1,-1.499599392098276,-16.41502475404694
12.9,3.1,-1.339891392135411,-15.90524796104458
13,3.1,-1.180183392172538,-15.39547116804218
13.1,3.1,-1.020475392209663,-14.8856943750398
13.2,3.1,-0.8607673922467879,-14.37591758203741
13.3,3.1,-0.8071804067160474,-13.91934945599569
13.4,3.1,-0.8728178034925688,-13.52255997498254
13.5,3.1,-0.9384552002690907,-13.12577049396936
13.6,3.1,-0.9031512363627778,-12.75167269870735
13.7,3.1,-0.8650814729047761,-12.37819665704398
13.8,3.1,-0.8270117094467773,-12.00472061538064
13.9,3.1,-0.7889419459887724,-11.63124457371728
14,3.1,-0.7508721825307736,-11.25776853205394
14.1,3.1,-0.7128024190727736,-10.88429249039059
-2,3.2,0.5452539635873439,-10.9492142900837
-1.9,3.2,0.512456823130325,-11.36744360712335
-1.8,3.2,0.4796596826733084,-11.785672924163
-1.7,3.2,0.4468625422162916,-12.20390224120265
-1.6,3.2,0.4140654017592725,-12.6221315582423
-1.5,3.2,0.3812682613022536,-13.04036087528194
-1.4,3.2,0.348471120845237,-13.4585901923216
-1.3,3.2,0.3156739803882178,-13.87681950936125
-1.2,3.2,0.2828768399312013,-14.29504882640089
-1.1,3.2,0.2500796994741821,-14.71327814344054
-1,3.2,0.2172825590171655,-15.1315074604802
-0.8999999999999999,3.2,0.2398961930153784,-15.65752794367658
-0.7999999999999998,3.2,0.1215547604925174,-16.478250923481
-0.7,3.2,0.003213327969655189,-17.29897390328541
-0.5999999999999999,3.2,-0.1151281045532077,-18.11969688308982
-0.5,3.2,-0.2334695370760701,-18.94041986289423
-0.3999999999999999,3.2,-0.3518109695989309,-19.76114284269865
-0.2999999999999998,3.2,-0.4701524021217938,-20.58186582250307
-0.2,3.2,-0.588493834644656,-21.40258880230748
-0.09999999999999987,3.2,-0.7068352671675171,-22.2233117821119
0,3.2,-0.8251766996903791,-23.0440347619163
0.1000000000000001,3.2,-0.5649698826383203,-23.78878082796258
0.2000000000000002,3.2,0.02403150824128661,-24.46753584264909
0.3000000000000003,3.2,0.7151304184925353,-26.02066102322858
0.4000000000000004,3.2,1.453152592536093,-27.97564025666686
0.5,3.2,1.966575507005154,-29.9268783224379
0.6000000000000001,3.2,1.283929508765122,-31.85819337353624
0.7000000000000002,3.2,0.6012835105250818,-33.7895084246346
0.8000000000000003,3.2,-0.08136248771496334,-35.72082347573291
0.9000000000000004,3.2,-0.7640084859549985,-37.65213852683126
1,3.2,-1.446654484195032,-39.58345357792961
1.1,3.2,-2.129300482435073,-41.51476862902798
1.2,3.2,-0.9481877007676715,-44.06660379820394
1.3,3.2,0.9173011788706229,-46.84629524454453
1.4,3.2,2.782790058508918,-49.62598669088504
1.5,3.2,4.648278938147189,-52.40567813722556
1.6,3.2,6.513767817785489,-55.18536958356615
1.7,3.2,4.443553123176666,-62.69237693796312
1.8,3.2,2.336222959865858,-70.24396502419609
1.9,3.2,0.2288927965550481,-77.79555311042903
2,3.2,-1.878437366755755,-85.34714119666191
2.100000000000001,3.2,3.021367490464124,-96.39217307951637
2.2,3.2,9.04421266756852,-109.287967842195
2.3,3.2,6.87330157716746,-125.5688328103629
2.4,3.2,7.038712860884471,-148.2970577730433
2.5,3.2,12.14611656537166,-184.6632997233891
2.600000000000001,3.2,18.33462271864912,-218.8661385499672
2.7,3.2,45.06810900935474,-266.8190264048732
2.800000000000001,3.2,45.71076563307206,-350.141029558491
2.9,3.2,75.72501816698042,-472.4421566923443
3,3.2,94.77780944785823,-539.5803180645912
3.100000000000001,3.2,81.99338021718056,498.3404527173221
3.2,3.2,53.33567406696538,388.995279274121
3.300000000000001,3.2,38.48055674632212,308.9285395679254
3.4,3.2,15.27493620439091,250.2010363937343
3.5,3.2,19.09439259126368,205.2924094491447
3.600000000000001,3.2,14.85539186979062,179.3805508666295
3.7,3.2,9.54847563479477,159.1969907044373
3.800000000000001,3.2,6.607513534923768,144.9588128823611
3.9,3.2,2.43136514907495,131.6926367681413
4,3.2,1.919958213046535,120.6482497799339
4.100000000000001,3.2,1.408551277018113,109.6038627917264
4.2,3.2,1.860330326104101,103.0906001340506
4.300000000000001,3.2,2.233969247541477,98.49123883085821
4.4,3.2,0.8569625235738854,94.1049460795721
4.5,3.2,-0.5200442003937066,89.718653328286
4.600000000000001,3.2,-0.5408596642335585,87.43238566882297
4.7,3.2,-0.5161183157177234,85.21666148789542
4.800000000000001,3.2,-0.4913769672018881,83.00093730696781
4.9,3.2,-0.4784838550959375,80.7424046699246
5,3.2,-0.4659070203479508,78.48272930201993
5.100000000000001,3.2,-0.4533301855999641,76.22305393411527
5.2,3.2,-0.4407533508519775,73.96337856621062
5.300000000000001,3.2,-0.4317134149490326,72.49646903256215
5.4,3.2,-0.4264479990021791,71.87558608689477
5.5,3.2,-0.4211825830553256,71.2547031412274
5.600000000000001,3.2,-0.415917167108472,70.63382019556001
5.7,3.2,-0.4106517511616186,70.01293724989263
5.800000000000001,3.2,-0.4139334397385375,69.38634386191774
5.9,3.2,-0.4172710479726326,68.75971311322317
6,3.2,-0.4206086562067277,68.13308236452861
6.1,3.2,-0.3943028713597869,68.73310602810862
6.200000000000001,3.2,-0.3679970865128418,69.33312969168793
6.300000000000001,3.2,-0.3418280640637481,69.93324472817376
6.4,3.2,-0.3365626481168936,70.54732576198863
6.5,3.2,-0.3312972321700392,71.1614067958035
6.6,3.2,-0.3260318162231848,71.77548782961837
6.700000000000001,3.2,-0.3207664002763303,72.38956886343325
6.800000000000001,3.2,-0.3220502968410635,73.85084395139735
6.9,3.2,-0.3294712005292524,76.10597884312998
7,3.2,-0.3368921042174413,78.3611137348626
7.1,3.2,-0.3443130079056301,80.61624862659522
7.200000000000001,3.2,-0.3508570176919053,82.87238561246335
7.300000000000001,3.2,-0.3245512328449581,85.16606258632949
7.4,3.2,-0.298245447998011,87.45973956019562
7.5,3.2,-0.2462052819249193,89.82656278556995
7.600000000000001,3.2,0.5719276175724763,94.37089365194566
7.700000000000001,3.2,0.577086613605155,99.01461054619142
7.800000000000001,3.2,-0.1222306100233503,103.7444496307101
7.9,3.2,-0.6726802901282591,110.3352729391663
8,3.2,-0.8597651059332739,121.4684986006795
8.100000000000001,3.2,-3.771132197771408,131.0974125095627
8.200000000000001,3.2,-6.657031408327542,146.1309900105946
8.300000000000001,3.2,-9.163792998742315,162.4208576706967
8.4,3.2,-9.989799551763568,180.5889888151321
8.5,3.2,-11.76565306935619,205.3537117583358
8.600000000000001,3.2,-19.95660331073268,240.9628280399821
8.700000000000001,3.2,-34.09130071947086,306.7107632173359
8.800000000000001,3.2,-50.39420566284965,388.3792353307699
8.9,3.2,-79.04876004325311,498.9986075845205
9,3.2,-91.12924815543451,576.4144840729892
9.100000000000001,3.2,-77.60211716564741,-479.1097559977399
9.200000000000001,3.2,-43.56646165264064,-351.2109497446657
9.300000000000001,3.2,-25.34161022613708,-266.255915625087
9.4,3.2,-6.968212971303838,-213.4810092165531
9.5,3.2,4.35156755586142,-173.5187201130614
9.600000000000001,3.2,-11.23407994045702,-136.4234852707849
9.700000000000001,3.2,-16.31659672552826,-125.992255306679
9.800000000000001,3.2,-20.14692985755047,-114.8859135887002
9.9,3.2,-14.78107581893617,-98.82147005029798
10,3.2,-9.41522178032205,-82.75702651189634
10.1,3.2,-5.346571323820413,-74.51455858056882
10.2,3.2,-1.796247820404051,-69.39753744836207
10.3,3.2,1.754075683012271,-64.28051631615541
10.4,3.2,0.4317269224956182,-58.61884159407767
10.5,3.2,-1.27996811899187,-52.91364684065744
10.6,3.2,-2.74678168298645,-47.56000639437734
10.7,3.2,-2.124623717800496,-45.20531444390946
10.8,3.2,-1.502465752614584,-42.8506224934416
10.9,3.2,-0.8803077874286391,-40.49593054297367
11,3.2,-0.2581498222427162,-38.14123859250586
11.1,3.2,-0.128919210306074,-35.8973752001212
11.2,3.2,-0.8635189373023217,-33.847733269098
11.3,3.2,-1.237806165718498,-32.09840793201978
11.4,3.2,-1.243046431595885,-30.65667927069339
11.5,3.2,-1.248286697473275,-29.21495060936705
11.6,3.2,-1.253526963350665,-27.77322194804065
11.7,3.2,-1.258767229228053,-26.33149328671426
11.8,3.2,-1.293463886370971,-24.68976250443091
11.9,3.2,-1.036064255792413,-23.43778114303445
12,3.2,-1.052796306215048,-22.56248390314396
12.1,3.2,-1.098260364620822,-21.68713825866346
12.2,3.2,-1.143724423026595,-20.81179261418296
12.3,3.2,-1.189188481432368,-19.93644696970247
12.4,3.2,-1.234652539838141,-19.06110132522199
12.5,3.2,-1.28011659824391,-18.18575568074147
12.6,3.2,-1.24804574808248,-17.44855919604293
12.7,3.2,-1.088337748119605,-16.93878240304054
12.8,3.2,-0.9286297481567338,-16.42900561003817
12.9,3.2,-0.7689217481938685,-15.91922881703581
13,3.2,-0.6092137482309948,-15.40945202403341
13.1,3.2,-0.4495057482681202,-14.89967523103103
13.2,3.2,-0.2979086317899765,-14.39396520369603
13.3,3.2,-0.363546028566495,-13.99717572268289
13.4,3.2,-0.4291834253430162,-13.60038624166973
13.5,3.2,-0.4948208221195382,-13.20359676065656
13.6,3.2,-0.5604582188960572,-12.80680727964341
13.7,3.2,-0.5736110762058662,-12.42181635839131
13.8,3.2,-0.5355413127478674,-12.04834031672798
13.9,3.2,-0.4974715492898625,-11.67486427506461
14,3.2,-0.4594017858318638,-11.30138823340127
14.1,3.2,-0.4213320223738639,-10.92791219173793
-2,3.3,0.1835090764568479,-11.07126630555886
-1.9,3.3,0.1507119359998289,-11.48949562259851
-1.8,3.3,0.1179147955428122,-11.90772493963816
-1.7,3.3,0.08511765508579551,-12.32595425667781
-1.6,3.3,0.05232051462877636,-12.74418357371746
-1.5,3.3,0.01952337417175743,-13.1624128907571
-1.4,3.3,-0.01327376628525912,-13.58064220779676
-1.3,3.3,-0.04607090674227823,-13.9988715248364
-1.2,3.3,-0.07823693045893847,-14.40764291478903
-1.1,3.3,-0.1074939736641642,-14.77282026925594
-1,3.3,-0.1367510168693872,-15.13799762372286
-0.8999999999999999,3.3,-0.3587295749983348,-15.60572167127655
-0.7999999999999998,3.3,-0.480244862775662,-16.548154845119
-0.7,3.3,-0.6017601505529914,-17.49058801896146
-0.5999999999999999,3.3,-0.7216842815179568,-18.37200391606923
-0.5,3.3,-0.8400257140408195,-19.19272689587365
-0.3999999999999999,3.3,-0.9583671465636802,-20.01344987567806
-0.2999999999999998,3.3,-1.076708579086543,-20.83417285548248
-0.2,3.3,-1.195050011609405,-21.65489583528689
-0.09999999999999987,3.3,-1.313391444132266,-22.47561881509131
0,3.3,-1.431732876655129,-23.29634179489572
0.1000000000000001,3.3,-1.550074309177991,-24.11706477470013
0.2000000000000002,3.3,-0.9811763243857596,-24.79985466407504
0.3000000000000003,3.3,-0.2792579013105711,-26.44563889534424
0.4000000000000004,3.3,0.3171331372414372,-28.39825896773371
0.5,3.3,-0.365512860998603,-30.32957401883208
0.6000000000000001,3.3,-1.048158859238636,-32.26088906993042
0.7000000000000002,3.3,-1.730804857478675,-34.19220412102879
0.8000000000000003,3.3,-2.413450855718721,-36.1235191721271
0.9000000000000004,3.3,-3.096096853958756,-38.05483422322546
1,3.3,-3.778742852198791,-39.9861492743238
1.1,3.3,-4.461388850438831,-41.91746432542217
1.2,3.3,-5.074236331365841,-43.87201810498234
1.3,3.3,-3.208747451727545,-46.65170955132292
1.4,3.3,-1.343258572089252,-49.43140099766344
1.5,3.3,0.5222303075490203,-52.21109244400397
1.6,3.3,0.1951013451748579,-57.62441648215299
1.7,3.3,-1.912228818135947,-65.17600456838591
1.8,3.3,-4.019558981446753,-72.72759265461885
1.9,3.3,-6.126889144757565,-80.2791807408518
2,3.3,-8.234219308068367,-87.83076882708467
2.100000000000001,3.3,-10.31720888164198,-95.39449204157938
2.2,3.3,-11.40450321751782,-111.2276845784298
2.3,3.3,-13.57541430791888,-127.5085495465977
2.4,3.3,-15.74632539831985,-143.7894145147658
