.x,y,B,Bx,By,yzeroed,xzeroed
-10.1,-10.2,0.001487796,-0.001412144,0.000468386,0.8,0.9
-10.1,-10.1,0.001495757,-0.001416324,0.000480952,0.9,0.9
-10.1,-10,0.001503662,-0.001420347,0.000493574,1,0.9
-10.1,-9.9,0.001511643,-0.00142437,0.000506197,1.1,0.9
-10.1,-9.8,0.001519697,-0.001428393,0.000518819,1.2,0.9
-10.1,-9.7,0.001527824,-0.001432416,0.000531442,1.3,0.9
-10.1,-9.6,0.001536021,-0.001436439,0.000544064,1.4,0.9
-10.1,-9.5,0.001544289,-0.001440462,0.000556687,1.5,0.9
-10.1,-9.4,0.001552778,-0.001444651,0.0005693,1.6,0.9
-10.1,-9.3,0.001561765,-0.001449319,0.000581882,1.7,0.9
-10.1,-9.2,0.001572332,-0.001455468,0.000594846,1.8,0.9
-10.1,-9.1,0.001583895,-0.001462296,0.000608616,1.9,0.9
-10.1,-9,0.001595522,-0.001469125,0.000622386,2,0.9
-10.1,-8.9,0.001607212,-0.001475953,0.000636156,2.1,0.9
-10.1,-8.8,0.001618964,-0.001482781,0.000649926,2.2,0.9
-10.1,-8.7,0.001631204,-0.00149006,0.000663736,2.3,0.9
-10.1,-8.6,0.00164394,-0.001497803,0.000677588,2.4,0.9
-10.1,-8.5,0.00165673,-0.001505545,0.000691439,2.5,0.9
-10.1,-8.4,0.001669572,-0.001513287,0.000705291,2.6,0.9
-10.1,-8.3,0.001679989,-0.001518286,0.000719145,2.7,0.9
-10.1,-8.2,0.001691068,-0.001523741,0.000733434,2.8,0.9
-10.1,-8.1,0.001702351,-0.001529301,0.000747821,2.9,0.9
-10.1,-8,0.001713699,-0.001534862,0.000762208,3,0.9
-10.1,-7.9,0.00172511,-0.001540423,0.000776595,3.1,0.9
-10.1,-7.8,0.001736582,-0.001545984,0.000790982,3.2,0.9
-10.1,-7.7,0.001748116,-0.001551545,0.000805369,3.3,0.9
-10.1,-7.6,0.001759568,-0.001555963,0.00082162,3.4,0.9
-10.1,-7.5,0.001770899,-0.00155846,0.000841002,3.5,0.9
-10.1,-7.4,0.001782372,-0.001560957,0.000860385,3.6,0.9
-10.1,-7.3,0.001793985,-0.001563455,0.000879768,3.7,0.9
-10.1,-7.2,0.001805735,-0.001565952,0.00089915,3.8,0.9
-10.1,-7.1,0.001817619,-0.00156845,0.000918533,3.9,0.9
-10.1,-7,0.001835528,-0.001577155,0.000939013,4,0.9
-10.1,-6.9,0.001850652,-0.001582608,0.000959303,4.1,0.9
-10.1,-6.8,0.00186188,-0.001583584,0.000979214,4.2,0.9
-10.1,-6.7,0.001873254,-0.00158456,0.000999124,4.3,0.9
-10.1,-6.6,0.001884775,-0.001586131,0.001018118,4.4,0.9
-10.1,-6.5,0.001896414,-0.001588409,0.001036022,4.5,0.9
-10.1,-6.4,0.001908153,-0.001590687,0.001053927,4.6,0.9
-10.1,-6.3,0.00191999,-0.001592965,0.001071832,4.7,0.9
-10.1,-6.2,0.001930595,-0.001592585,0.00109127,4.8,0.9
-10.1,-6.1,0.00194126,-0.001592048,0.001110798,4.9,0.9
-10.1,-6,0.001952062,-0.00159151,0.001130327,5,0.9
-10.1,-5.9,0.001962998,-0.001590973,0.001149856,5.1,0.9
-10.1,-5.8,0.001974068,-0.001590436,0.001169384,5.2,0.9
-10.1,-5.7,0.001985268,-0.001589898,0.001188913,5.3,0.9
-10.1,-5.6,0.001996597,-0.001589361,0.001208442,5.4,0.9
-10.1,-5.5,0.002009085,-0.001588641,0.001229896,5.5,0.9
-10.1,-5.4,0.002021812,-0.001587596,0.001251904,5.6,0.9
-10.1,-5.3,0.002034694,-0.001586582,0.001273867,5.7,0.9
-10.1,-5.2,0.002047731,-0.001585568,0.001295831,5.8,0.9
-10.1,-5.1,0.002060921,-0.001584554,0.001317795,5.9,0.9
-10.1,-5,0.002074259,-0.00158354,0.001339758,6,0.9
-10.1,-4.9,0.002087744,-0.001582526,0.001361722,6.1,0.9
-10.1,-4.8,0.002101372,-0.001581511,0.001383686,6.2,0.9
-10.1,-4.7,0.002115141,-0.001580497,0.00140565,6.3,0.9
-10.1,-4.6,0.002129048,-0.001579483,0.001427613,6.4,0.9
-10.1,-4.5,0.002143091,-0.001578469,0.001449577,6.5,0.9
-10.1,-4.4,0.002152693,-0.001572745,0.001469885,6.6,0.9
-10.1,-4.3,0.00216461,-0.001566811,0.001493533,6.7,0.9
-10.1,-4.2,0.002176735,-0.001560877,0.001517181,6.8,0.9
-10.1,-4.1,0.002189064,-0.001554943,0.001540828,6.9,0.9
-10.1,-4,0.00220188,-0.001549405,0.001564488,7,0.9
-10.1,-3.9,0.00221499,-0.001544007,0.001588151,7.1,0.9
-10.1,-3.8,0.002228288,-0.00153861,0.001611815,7.2,0.9
-10.1,-3.7,0.002241769,-0.001533212,0.001635478,7.3,0.9
-10.1,-3.6,0.00225532,-0.001527616,0.001659173,7.4,0.9
-10.1,-3.5,0.002266315,-0.00151706,0.001683661,7.5,0.9
-10.1,-3.4,0.002275621,-0.001506708,0.001705368,7.6,0.9
-10.1,-3.3,0.002284458,-0.001496427,0.001726109,7.7,0.9
-10.1,-3.2,0.002293494,-0.001486146,0.001746851,7.8,0.9
-10.1,-3.1,0.002302728,-0.001475864,0.001767593,7.9,0.9
-10.1,-3,0.002312157,-0.001465583,0.001788334,8,0.9
-10.1,-2.9,0.002321779,-0.001455302,0.001809076,8.1,0.9
-10.1,-2.8,0.002333139,-0.001445595,0.001831337,8.2,0.9
-10.1,-2.7,0.002345847,-0.001436313,0.001854724,8.3,0.9
-10.1,-2.6,0.002358754,-0.001427032,0.001878111,8.4,0.9
-10.1,-2.5,0.002371859,-0.001417751,0.001901498,8.5,0.9
-10.1,-2.4,0.002385156,-0.00140847,0.001924886,8.6,0.9
-10.1,-2.3,0.002398644,-0.001399188,0.001948273,8.7,0.9
-10.1,-2.2,0.002411029,-0.001389354,0.001970471,8.8,0.9
-10.1,-2.1,0.002423365,-0.001379422,0.00199246,8.9,0.9
-10.1,-2,0.002435878,-0.00136949,0.002014448,9,0.9
-10.1,-1.9,0.002442727,-0.001349044,0.002036418,9.1,0.9
-10.1,-1.8,0.002449925,-0.001326913,0.002059474,9.2,0.9
-10.1,-1.7,0.00245915,-0.001305076,0.002084274,9.3,0.9
-10.1,-1.6,0.002468783,-0.001283238,0.002109073,9.4,0.9
-10.1,-1.5,0.002478563,-0.001262186,0.00213311,9.5,0.9
-10.1,-1.4,0.002487403,-0.00124498,0.002153416,9.6,0.9
-10.1,-1.3,0.002496496,-0.001227774,0.002173721,9.7,0.9
-10.1,-1.2,0.002505839,-0.001210568,0.002194027,9.8,0.9
-10.1,-1.1,0.002515428,-0.001193362,0.002214332,9.9,0.9
-10.1,-1,0.002525262,-0.001176156,0.002234638,10,0.9
-10.1,-0.9,0.002540509,-0.00115858,0.002260946,10.1,0.9
-10.1,-0.8,0.002552592,-0.001138973,0.002284396,10.2,0.9
-10.1,-0.7,0.002558324,-0.001116524,0.002301825,10.3,0.9
-10.1,-0.6,0.002564359,-0.001094074,0.002319254,10.4,0.9
-10.1,-0.5,0.002570694,-0.001071624,0.002336683,10.5,0.9
-10.1,-0.4,0.00257989,-0.001052599,0.002355391,10.6,0.9
-10.1,-0.3,0.002589359,-0.001033616,0.002374114,10.7,0.9
-10.1,-0.2,0.002599067,-0.001014632,0.002392837,10.8,0.9
-10.1,-0.1,0.002602296,-0.000983625,0.002409238,10.9,0.9
-10.1,0,0.002605301,-0.000951346,0.002425393,11,0.9
-10.1,0.1,0.002608801,-0.000919067,0.002441548,11.1,0.9
-10.1,0.2,0.002612796,-0.000886789,0.002457704,11.2,0.9
-10.1,0.3,0.002617282,-0.00085451,0.002473859,11.3,0.9
-10.1,0.4,0.002622257,-0.000822231,0.002490014,11.4,0.9
-10.1,0.5,0.002628047,-0.000790184,0.00250644,11.5,0.9
-10.1,0.6,0.002634802,-0.000767431,0.002520562,11.6,0.9
-10.1,0.7,0.002641821,-0.000745004,0.002534598,11.7,0.9
-10.1,0.8,0.002649085,-0.000722576,0.002548634,11.8,0.9
-10.1,0.9,0.002656592,-0.000700149,0.002562669,11.9,0.9
-10.1,1,0.002664341,-0.000677721,0.002576705,12,0.9
-10.1,1.1,0.00267233,-0.000655293,0.002590741,12.1,0.9
-10.1,1.2,0.002680556,-0.000632866,0.002604777,12.2,0.9
-10.1,1.3,0.002689017,-0.000610438,0.002618813,12.3,0.9
-10.1,1.4,0.002697711,-0.00058801,0.002632848,12.4,0.9
-10.1,1.5,0.002705598,-0.000564702,0.002646011,12.5,0.9
-10.1,1.6,0.002705931,-0.000534735,0.002652569,12.6,0.9
-10.1,1.7,0.002706612,-0.000504768,0.002659127,12.7,0.9
-10.1,1.8,0.00270764,-0.000474801,0.002665686,12.8,0.9
-10.1,1.9,0.002709015,-0.000444834,0.002672244,12.9,0.9
-10.1,2,0.002711075,-0.000411859,0.002679608,13,0.9
-10.1,2.1,0.002713672,-0.00037856,0.002687137,13.1,0.9
-10.1,2.2,0.002719335,-0.00034556,0.002697289,13.2,0.9
-10.1,2.3,0.002725424,-0.00031256,0.002707442,13.3,0.9
-10.1,2.4,0.002731936,-0.000279561,0.002717594,13.4,0.9
-10.1,2.5,0.002738867,-0.000246561,0.002727746,13.5,0.9
-10.1,2.6,0.002738149,-0.000212293,0.002729907,13.6,0.9
-10.1,2.7,0.002736477,-0.000177807,0.002730694,13.7,0.9
-10.1,2.8,0.002735238,-0.000143321,0.002731481,13.8,0.9
-10.1,2.9,0.002734434,-0.000108835,0.002732267,13.9,0.9
-10,-11,0.001393134,-0.001340205,0.000380361,0,1
-10,-10.9,0.001405656,-0.001350289,0.000390625,0.1,1
-10,-10.8,0.00141869,-0.001360882,0.000400852,0.2,1
-10,-10.7,0.001431756,-0.001371474,0.000411079,0.3,1
-10,-10.6,0.001444855,-0.001382066,0.000421306,0.4,1
-10,-10.5,0.001457984,-0.001392658,0.000431533,0.5,1
-10,-10.4,0.001471144,-0.00140325,0.000441761,0.6,1
-10,-10.3,0.001484333,-0.001413842,0.000451988,0.7,1
-10,-10.2,0.00149755,-0.001424435,0.000462215,0.8,1
-10,-10.1,0.001506053,-0.001429347,0.000474513,0.9,1
-10,-10,0.001513886,-0.00143337,0.000487136,1,1
-10,-9.9,0.001521794,-0.001437393,0.000499758,1.1,1
-10,-9.8,0.001529775,-0.001441416,0.000512381,1.2,1
-10,-9.7,0.00153783,-0.001445438,0.000525003,1.3,1
-10,-9.6,0.001545956,-0.001449461,0.000537626,1.4,1
-10,-9.5,0.001554152,-0.001453484,0.000550248,1.5,1
-10,-9.4,0.001562418,-0.001457507,0.000562871,1.6,1
-10,-9.3,0.001570763,-0.001461542,0.000575493,1.7,1
-10,-9.2,0.001581445,-0.001467734,0.000588833,1.8,1
-10,-9.1,0.001593566,-0.001475213,0.000602661,1.9,1
-10,-9,0.001606002,-0.001482955,0.000616513,2,1
-10,-8.9,0.001618498,-0.001490697,0.000630364,2.1,1
-10,-8.8,0.001631053,-0.001498439,0.000644216,2.2,1
-10,-8.7,0.001643665,-0.001506181,0.000658068,2.3,1
-10,-8.6,0.001656333,-0.001513923,0.000671919,2.4,1
-10,-8.5,0.001669056,-0.001521666,0.000685771,2.5,1
-10,-8.4,0.001680867,-0.001528345,0.000699623,2.6,1
-10,-8.3,0.001691201,-0.001533333,0.000713478,2.7,1
-10,-8.2,0.0017016,-0.001538321,0.000727332,2.8,1
-10,-8.1,0.001712744,-0.001543831,0.000741673,2.9,1
-10,-8,0.001724019,-0.001549392,0.00075606,3,1
-10,-7.9,0.001735357,-0.001554952,0.000770447,3.1,1
-10,-7.8,0.001746759,-0.001560513,0.000784834,3.2,1
-10,-7.7,0.001758221,-0.001566074,0.000799221,3.3,1
-10,-7.6,0.001769639,-0.001570873,0.000814851,3.4,1
-10,-7.5,0.001780853,-0.00157337,0.000834233,3.5,1
-10,-7.4,0.001792211,-0.001575868,0.000853616,3.6,1
-10,-7.3,0.001803708,-0.001578365,0.000872999,3.7,1
-10,-7.2,0.001815343,-0.001580862,0.000892381,3.8,1
-10,-7.1,0.001829913,-0.001586292,0.000912282,3.9,1
-10,-7,0.001848602,-0.001595926,0.000932926,4,1
-10,-6.9,0.001865623,-0.001603611,0.000953405,4.1,1
-10,-6.8,0.001876711,-0.001604587,0.000973316,4.2,1
-10,-6.7,0.001887943,-0.001605563,0.000993227,4.3,1
-10,-6.6,0.001899319,-0.001606538,0.001013137,4.4,1
-10,-6.5,0.001910835,-0.001607514,0.001033048,4.5,1
-10,-6.4,0.001922484,-0.001609085,0.001052042,4.6,1
-10,-6.3,0.001934181,-0.001611252,0.00107001,4.7,1
-10,-6.2,0.001944607,-0.001610715,0.001089539,4.8,1
-10,-6.1,0.001955173,-0.001610177,0.001109068,4.9,1
-10,-6,0.001966038,-0.001609816,0.001128627,5,1
-10,-5.9,0.001977613,-0.001610085,0.001148294,5.1,1
-10,-5.8,0.001989314,-0.001610353,0.001167961,5.2,1
-10,-5.7,0.00200114,-0.001610622,0.001187628,5.3,1
-10,-5.6,0.002013239,-0.00161091,0.001207518,5.4,1
-10,-5.5,0.002026526,-0.001611336,0.001228984,5.5,1
-10,-5.4,0.002039144,-0.001610088,0.00125129,5.6,1
-10,-5.3,0.002051925,-0.001608832,0.0012736,5.7,1
-10,-5.2,0.002064869,-0.001607576,0.00129591,5.8,1
-10,-5.1,0.002077972,-0.00160632,0.00131822,5.9,1
-10,-5,0.002091232,-0.001605064,0.00134053,6,1
-10,-4.9,0.002104646,-0.001603808,0.00136284,6.1,1
-10,-4.8,0.00211821,-0.001602552,0.00138515,6.2,1
-10,-4.7,0.002131922,-0.001601296,0.00140746,6.3,1
-10,-4.6,0.00214578,-0.00160004,0.00142977,6.4,1
-10,-4.5,0.002159779,-0.001598784,0.00145208,6.5,1
-10,-4.4,0.002173445,-0.001594884,0.001476552,6.6,1
-10,-4.3,0.002185661,-0.001589487,0.001500216,6.7,1
-10,-4.2,0.002198078,-0.001584089,0.001523879,6.8,1
-10,-4.1,0.002210691,-0.001578692,0.001547543,6.9,1
-10,-4,0.002223498,-0.001573294,0.001571206,7,1
-10,-3.9,0.002236495,-0.001567896,0.00159487,7.1,1
-10,-3.8,0.002249678,-0.001562499,0.001618533,7.2,1
-10,-3.7,0.002263045,-0.001557101,0.001642197,7.3,1
-10,-3.6,0.002275655,-0.001550042,0.001666125,7.4,1
-10,-3.5,0.002286524,-0.001539486,0.001690613,7.5,1
-10,-3.4,0.002297651,-0.00152893,0.001715101,7.6,1
-10,-3.3,0.002306907,-0.001518596,0.001736574,7.7,1
-10,-3.2,0.002315852,-0.001508314,0.001757315,7.8,1
-10,-3.1,0.002324992,-0.001498033,0.001778057,7.9,1
-10,-3,0.002334326,-0.001487752,0.001798798,8,1
-10,-2.9,0.002343891,-0.001477485,0.001819578,8.1,1
-10,-2.8,0.002356299,-0.001468203,0.001842965,8.2,1
-10,-2.7,0.002368908,-0.001458922,0.001866353,8.3,1
-10,-2.6,0.002381717,-0.001449641,0.00188974,8.4,1
-10,-2.5,0.002394721,-0.00144036,0.001913127,8.5,1
-10,-2.4,0.002407918,-0.001431078,0.001936514,8.6,1
-10,-2.3,0.002421305,-0.001421797,0.001959901,8.7,1
-10,-2.2,0.002434878,-0.001412516,0.001983288,8.8,1
-10,-2.1,0.002448635,-0.001403234,0.002006675,8.9,1
-10,-2,0.002460947,-0.001393067,0.0020287,9,1
-10,-1.9,0.002468071,-0.001371017,0.002052239,9.1,1
-10,-1.8,0.002476767,-0.00134918,0.002077038,9.2,1
-10,-1.7,0.002485872,-0.001327343,0.002101837,9.3,1
-10,-1.6,0.002495381,-0.001305505,0.002126637,9.4,1
-10,-1.5,0.002505025,-0.001284496,0.002150632,9.5,1
-10,-1.4,0.002513761,-0.00126729,0.002170938,9.6,1
-10,-1.3,0.002522748,-0.001250084,0.002191243,9.7,1
-10,-1.2,0.002531983,-0.001232878,0.002211548,9.8,1
-10,-1.1,0.002541462,-0.001215673,0.002231854,9.9,1
-10,-1,0.002554221,-0.001198247,0.002255715,10,1
-10,-0.9,0.002570457,-0.001180593,0.002283298,10.1,1
-10,-0.8,0.002584521,-0.001161876,0.002308634,10.2,1
-10,-0.7,0.002590147,-0.001139427,0.002326063,10.3,1
-10,-0.6,0.002596073,-0.001116977,0.002343492,10.4,1
-10,-0.5,0.002602295,-0.001094527,0.002360921,10.5,1
-10,-0.4,0.002608812,-0.001072077,0.00237835,10.6,1
-10,-0.3,0.002615622,-0.001049627,0.002395779,10.7,1
-10,-0.2,0.002624116,-0.001028864,0.002414005,10.8,1
-10,-0.1,0.002626569,-0.000996586,0.00243016,10.9,1
-10,0,0.002630338,-0.000965075,0.002446897,11,1
-10,0.1,0.002635173,-0.000934119,0.002464053,11.1,1
-10,0.2,0.002640473,-0.000903162,0.002481209,11.2,1
-10,0.3,0.002646237,-0.000872205,0.002498365,11.3,1
-10,0.4,0.00265246,-0.000841248,0.002515521,11.4,1
-10,0.5,0.002660317,-0.000809741,0.002534089,11.5,1
-10,0.6,0.0026681,-0.000782124,0.00255089,11.6,1
-10,0.7,0.0026748,-0.000757303,0.002565355,11.7,1
-10,0.8,0.00268179,-0.000732482,0.002579819,11.8,1
-10,0.9,0.002689139,-0.000708437,0.002594145,11.9,1
-10,1,0.00269689,-0.000686009,0.002608181,12,1
-10,1.1,0.002704877,-0.000663581,0.002622216,12.1,1
-10,1.2,0.002713098,-0.000641154,0.002636252,12.2,1
-10,1.3,0.002721553,-0.000618726,0.002650288,12.3,1
-10,1.4,0.002730237,-0.000596298,0.002664324,12.4,1
-10,1.5,0.002738762,-0.000573543,0.002678034,12.5,1
-10,1.6,0.002739071,-0.000543576,0.002684592,12.6,1
-10,1.7,0.002739724,-0.000513609,0.002691151,12.7,1
-10,1.8,0.002740816,-0.000482533,0.002698006,12.8,1
-10,1.9,0.002742501,-0.000449226,0.002705459,12.9,1
-10,2,0.002744609,-0.000415919,0.002712912,13,1
-10,2.1,0.00274714,-0.000382612,0.002720365,13.1,1
-10,2.2,0.002751999,-0.000349521,0.002729713,13.2,1
-10,2.3,0.002758088,-0.000316521,0.002739865,13.3,1
-10,2.4,0.002764594,-0.000283521,0.002750018,13.4,1
-10,2.5,0.002768612,-0.000250065,0.002757296,13.5,1
-10,2.6,0.002766495,-0.000215579,0.002758083,13.6,1
-10,2.7,0.002764807,-0.000181093,0.00275887,13.7,1
-10,2.8,0.002763548,-0.000146607,0.002759657,13.8,1
-10,2.9,0.002762719,-0.000112121,0.002760443,13.9,1
-9.9,-11,0.001402824,-0.001351987,0.000374226,0,1.1
-9.9,-10.9,0.001415778,-0.00136258,0.000384453,0.1,1.1
-9.9,-10.8,0.001428766,-0.001373172,0.000394681,0.2,1.1
-9.9,-10.7,0.001441788,-0.001383764,0.000404908,0.3,1.1
-9.9,-10.6,0.001454842,-0.001394356,0.000415135,0.4,1.1
-9.9,-10.5,0.001467928,-0.001404948,0.000425362,0.5,1.1
-9.9,-10.4,0.001481044,-0.00141554,0.000435589,0.6,1.1
-9.9,-10.3,0.001494191,-0.001426133,0.000445817,0.7,1.1
-9.9,-10.2,0.001507367,-0.001436725,0.000456044,0.8,1.1
-9.9,-10.1,0.001516418,-0.00144237,0.000468075,0.9,1.1
-9.9,-10,0.001524179,-0.001446392,0.000480697,1,1.1
-9.9,-9.9,0.001532015,-0.001450415,0.00049332,1.1,1.1
-9.9,-9.8,0.001539925,-0.001454438,0.000505942,1.2,1.1
-9.9,-9.7,0.001548022,-0.001458608,0.000518494,1.3,1.1
-9.9,-9.6,0.001556245,-0.001462848,0.000531011,1.4,1.1
-9.9,-9.5,0.001564536,-0.001467089,0.000543529,1.5,1.1
-9.9,-9.4,0.001572895,-0.001471329,0.000556046,1.6,1.1
-9.9,-9.3,0.001581319,-0.00147557,0.000568563,1.7,1.1
-9.9,-9.2,0.00159386,-0.001483416,0.000582981,1.8,1.1
-9.9,-9.1,0.001606386,-0.001491334,0.000596993,1.9,1.1
-9.9,-9,0.001618752,-0.001499076,0.000610844,2,1.1
-9.9,-8.9,0.001631179,-0.001506818,0.000624696,2.1,1.1
-9.9,-8.8,0.001643665,-0.00151456,0.000638547,2.2,1.1
-9.9,-8.7,0.001656209,-0.001522302,0.000652399,2.3,1.1
-9.9,-8.6,0.00166881,-0.001530044,0.00066625,2.4,1.1
-9.9,-8.5,0.001681465,-0.001537787,0.000680102,2.5,1.1
-9.9,-8.4,0.001692228,-0.001543392,0.000693956,2.6,1.1
-9.9,-8.3,0.001702491,-0.00154838,0.00070781,2.7,1.1
-9.9,-8.2,0.00171282,-0.001553368,0.000721665,2.8,1.1
-9.9,-8.1,0.001723219,-0.00155836,0.000735524,2.9,1.1
-9.9,-8,0.001734421,-0.001563921,0.000749911,3,1.1
-9.9,-7.9,0.001745688,-0.001569482,0.000764298,3.1,1.1
-9.9,-7.8,0.001757018,-0.001575043,0.000778686,3.2,1.1
-9.9,-7.7,0.001768409,-0.001580603,0.000793073,3.3,1.1
-9.9,-7.6,0.001779804,-0.001585783,0.000808082,3.4,1.1
-9.9,-7.5,0.001790902,-0.00158828,0.000827464,3.5,1.1
-9.9,-7.4,0.001802144,-0.001590778,0.000846847,3.6,1.1
-9.9,-7.3,0.001813527,-0.001593275,0.000866229,3.7,1.1
-9.9,-7.2,0.001825048,-0.001595773,0.000885612,3.8,1.1
-9.9,-7.1,0.001843208,-0.001605062,0.000906195,3.9,1.1
-9.9,-7,0.001861793,-0.001614696,0.000926839,4,1.1
-9.9,-6.9,0.001880471,-0.00162433,0.000947484,4.1,1.1
-9.9,-6.8,0.001891676,-0.001625589,0.000967418,4.2,1.1
-9.9,-6.7,0.00190277,-0.001626565,0.000987329,4.3,1.1
-9.9,-6.6,0.001914007,-0.001627541,0.00100724,4.4,1.1
-9.9,-6.5,0.001925384,-0.001628517,0.00102715,4.5,1.1
-9.9,-6.4,0.0019369,-0.001629492,0.001047061,4.6,1.1
-9.9,-6.3,0.001949208,-0.001630503,0.001068116,4.7,1.1
-9.9,-6.2,0.001960544,-0.001630846,0.001088152,4.8,1.1
-9.9,-6.1,0.00197175,-0.001631114,0.001107819,4.9,1.1
-9.9,-6,0.001983087,-0.001631383,0.001127486,5,1.1
-9.9,-5.9,0.001994554,-0.001631651,0.001147153,5.1,1.1
-9.9,-5.8,0.002006149,-0.00163192,0.00116682,5.2,1.1
-9.9,-5.7,0.002017868,-0.001632188,0.001186488,5.3,1.1
-9.9,-5.6,0.002030365,-0.001632543,0.001207138,5.4,1.1
-9.9,-5.5,0.002043541,-0.00163297,0.001228605,5.5,1.1
-9.9,-5.4,0.002056561,-0.00163279,0.001250375,5.6,1.1
-9.9,-5.3,0.00206921,-0.001631534,0.001272685,5.7,1.1
-9.9,-5.2,0.002082023,-0.001630278,0.001294995,5.8,1.1
-9.9,-5.1,0.002094995,-0.001629022,0.001317305,5.9,1.1
-9.9,-5,0.002108125,-0.001627766,0.001339615,6,1.1
-9.9,-4.9,0.002121409,-0.00162651,0.001361925,6.1,1.1
-9.9,-4.8,0.002134844,-0.001625254,0.001384235,6.2,1.1
-9.9,-4.7,0.002148427,-0.001623998,0.001406545,6.3,1.1
-9.9,-4.6,0.002162282,-0.001622798,0.001428982,6.4,1.1
-9.9,-4.5,0.002179267,-0.001622914,0.001454426,6.5,1.1
-9.9,-4.4,0.00219417,-0.001619288,0.001480637,6.6,1.1
-9.9,-4.3,0.002207676,-0.001613376,0.001506934,6.7,1.1
-9.9,-4.2,0.002219983,-0.001607978,0.001530598,6.8,1.1
-9.9,-4.1,0.002232486,-0.001602581,0.001554261,6.9,1.1
-9.9,-4,0.002245182,-0.001597183,0.001577925,7,1.1
-9.9,-3.9,0.002258067,-0.001591786,0.001601588,7.1,1.1
-9.9,-3.8,0.002271139,-0.001586388,0.001625252,7.2,1.1
-9.9,-3.7,0.002284393,-0.001580991,0.001648915,7.3,1.1
-9.9,-3.6,0.00229605,-0.001572468,0.001673078,7.4,1.1
-9.9,-3.5,0.002306794,-0.001561912,0.001697565,7.5,1.1
-9.9,-3.4,0.002317795,-0.001551357,0.001722053,7.6,1.1
-9.9,-3.3,0.002329049,-0.001540801,0.001746541,7.7,1.1
-9.9,-3.2,0.002338252,-0.001530483,0.001767779,7.8,1.1
-9.9,-3.1,0.002347301,-0.001520202,0.001788521,7.9,1.1
-9.9,-3,0.002356542,-0.00150992,0.001809263,8,1.1
-9.9,-2.9,0.002367192,-0.001500094,0.001831207,8.1,1.1
-9.9,-2.8,0.002379504,-0.001490812,0.001854594,8.2,1.1
-9.9,-2.7,0.002392017,-0.001481531,0.001877981,8.3,1.1
-9.9,-2.6,0.002404729,-0.00147225,0.001901368,8.4,1.1
-9.9,-2.5,0.002417635,-0.001462968,0.001924755,8.5,1.1
-9.9,-2.4,0.002430733,-0.001453687,0.001948142,8.6,1.1
-9.9,-2.3,0.002444021,-0.001444406,0.00197153,8.7,1.1
-9.9,-2.2,0.002457494,-0.001435125,0.001994917,8.8,1.1
-9.9,-2.1,0.002472622,-0.001426948,0.002019327,8.9,1.1
-9.9,-2,0.002486294,-0.001414848,0.002044472,9,1.1
-9.9,-1.9,0.00249506,-0.001393284,0.002069803,9.1,1.1
-9.9,-1.8,0.002503642,-0.001371447,0.002094602,9.2,1.1
-9.9,-1.7,0.00251263,-0.001349609,0.002119401,9.3,1.1
-9.9,-1.6,0.002522018,-0.001327772,0.0021442,9.4,1.1
-9.9,-1.5,0.002531528,-0.001306807,0.002168154,9.5,1.1
-9.9,-1.4,0.002540162,-0.001289601,0.002188459,9.6,1.1
-9.9,-1.3,0.002549045,-0.001272395,0.002208765,9.7,1.1
-9.9,-1.2,0.002558174,-0.001255189,0.00222907,9.8,1.1
-9.9,-1.1,0.002568483,-0.001237915,0.002250483,9.9,1.1
-9.9,-1,0.002584303,-0.00122026,0.002278067,10,1.1
-9.9,-0.9,0.002600439,-0.001202605,0.00230565,10.1,1.1
-9.9,-0.8,0.002616485,-0.001184779,0.002332872,10.2,1.1
-9.9,-0.7,0.002622008,-0.00116233,0.002350301,10.3,1.1
-9.9,-0.6,0.002627827,-0.00113988,0.00236773,10.4,1.1
-9.9,-0.5,0.002633939,-0.00111743,0.002385159,10.5,1.1
-9.9,-0.4,0.002640343,-0.00109498,0.002402588,10.6,1.1
-9.9,-0.3,0.002647037,-0.00107253,0.002420017,10.7,1.1
-9.9,-0.2,0.00265362,-0.001046372,0.002438607,10.8,1.1
-9.9,-0.1,0.002657944,-0.001016111,0.002456051,10.9,1.1
-9.9,0,0.002662195,-0.000985154,0.002473207,11,1.1
-9.9,0.1,0.002666908,-0.000954197,0.002490363,11.1,1.1
-9.9,0.2,0.002672082,-0.00092324,0.002507519,11.2,1.1
-9.9,0.3,0.002677714,-0.000892284,0.002524675,11.3,1.1
-9.9,0.4,0.002683801,-0.000861327,0.00254183,11.4,1.1
-9.9,0.5,0.002692627,-0.000829297,0.002561739,11.5,1.1
-9.9,0.6,0.002701671,-0.000798927,0.002580841,11.6,1.1
-9.9,0.7,0.002708293,-0.000774106,0.002595305,11.7,1.1
-9.9,0.8,0.002715203,-0.000749285,0.00260977,11.8,1.1
-9.9,0.9,0.002722398,-0.000724464,0.002624234,11.9,1.1
-9.9,1,0.002729877,-0.000699643,0.002638698,12,1.1
-9.9,1.1,0.002737637,-0.000674823,0.002653163,12.1,1.1
-9.9,1.2,0.002745676,-0.000650002,0.002667627,12.2,1.1
-9.9,1.3,0.002754088,-0.000627014,0.002681763,12.3,1.1
-9.9,1.4,0.002762763,-0.000604586,0.002695799,12.4,1.1
-9.9,1.5,0.002771663,-0.000582159,0.002709835,12.5,1.1
-9.9,1.6,0.002772213,-0.000552416,0.002716616,12.6,1.1
